Ord,PK_VISITAS,FECHA,year,loc,specie,n,dis,desp
37492,369,09/22/2009,2009,GEN,Garrulus glandarius,1,2230,25
37542,364,09/17/2009,2009,CAM,Garrulus glandarius,1,50,35
37549,364,09/17/2009,2009,CAM,Garrulus glandarius,1,180,15
37552,364,09/17/2009,2009,CAM,Garrulus glandarius,1,870,25
37553,364,09/17/2009,2009,CAM,Garrulus glandarius,1,870,25
37570,364,09/17/2009,2009,CAM,Garrulus glandarius,1,1810,15
37579,366,09/15/2009,2009,GEN,Garrulus glandarius,1,902,5
37620,402,09/11/2009,2009,CAN,Garrulus glandarius,1,270,15
37778,356,08/13/2009,2009,CAM,Garrulus glandarius,1,593,25
37779,356,08/13/2009,2009,CAM,Garrulus glandarius,1,723,5
37780,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1190,35
37783,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1220,25
37784,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1250,5
37787,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1310,5
37790,356,08/13/2009,2009,CAM,Garrulus glandarius,3,1400,15
37793,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1560,15
37794,356,08/13/2009,2009,CAM,Garrulus glandarius,1,1630,15
37802,356,08/13/2009,2009,CAM,Garrulus glandarius,1,2350,5
37890,392,08/09/2009,2009,DIL,Garrulus glandarius,1,507,5
37902,392,08/09/2009,2009,DIL,Garrulus glandarius,1,1190,15
38003,334,07/27/2009,2009,CAM,Garrulus glandarius,1,5,15
38005,334,07/27/2009,2009,CAM,Garrulus glandarius,2,45,5
38022,334,07/27/2009,2009,CAM,Garrulus glandarius,1,1190,45
38026,334,07/27/2009,2009,CAM,Garrulus glandarius,1,1560,0
38027,334,07/27/2009,2009,CAM,Garrulus glandarius,1,1640,0
38034,335,07/22/2009,2009,GEN,Garrulus glandarius,1,201,45
38037,335,07/22/2009,2009,GEN,Garrulus glandarius,1,1250,45
38049,343,07/21/2009,2009,DIL,Garrulus glandarius,1,1920,45
38053,344,07/21/2009,2009,CAN,Garrulus glandarius,2,301,15
38354,320,06/30/2009,2009,CAM,Garrulus glandarius,1,137,5
38355,320,06/30/2009,2009,CAM,Garrulus glandarius,1,247,5
38361,320,06/30/2009,2009,CAM,Garrulus glandarius,1,924,25
38365,320,06/30/2009,2009,CAM,Garrulus glandarius,1,998,35
38374,320,06/30/2009,2009,CAM,Garrulus glandarius,1,1490,5
38379,320,06/30/2009,2009,CAM,Garrulus glandarius,1,1920,5
38430,327,06/27/2009,2009,DIL,Garrulus glandarius,1,2020,5
38610,331,06/15/2009,2009,GEN,Garrulus glandarius,1,657,45
38691,323,06/03/2009,2009,CAN,Garrulus glandarius,1,330,5
38724,323,06/03/2009,2009,CAN,Garrulus glandarius,1,1390,35
38809,312,05/22/2009,2009,DIL,Garrulus glandarius,1,735,35
38866,313,05/18/2009,2009,CAN,Garrulus glandarius,1,1770,45
38886,315,05/15/2009,2009,DIL,Garrulus glandarius,1,452,45
38962,299,05/13/2009,2009,CAM,Garrulus glandarius,1,260,5
38973,299,05/13/2009,2009,CAM,Garrulus glandarius,1,730,5
39033,301,05/13/2009,2009,GEN,Garrulus glandarius,2,2340,5
39116,316,05/06/2009,2009,CAN,Garrulus glandarius,1,870,35
39143,316,05/06/2009,2009,CAN,Garrulus glandarius,2,2150,15
39343,293,04/20/2009,2009,CAN,Garrulus glandarius,1,905,15
39346,293,04/20/2009,2009,CAN,Garrulus glandarius,1,1130,45
39360,293,04/20/2009,2009,CAN,Garrulus glandarius,2,1420,15
39363,293,04/20/2009,2009,CAN,Garrulus glandarius,1,1580,15
39415,294,04/20/2009,2009,DIL,Garrulus glandarius,1,1770,45
39449,284,04/14/2009,2009,CAM,Garrulus glandarius,1,600,25
39584,292,04/03/2009,2009,CAN,Garrulus glandarius,1,920,45
39648,288,04/02/2009,2009,GEN,Garrulus glandarius,1,294,5
39662,288,04/02/2009,2009,GEN,Garrulus glandarius,1,1050,5
39843,280,03/17/2009,2009,GEN,Garrulus glandarius,4,2200,45
39864,276,03/16/2009,2009,CAM,Garrulus glandarius,9,84,15
39873,276,03/16/2009,2009,CAM,Garrulus glandarius,4,434,35
39935,275,03/10/2009,2009,CAM,Garrulus glandarius,2,50,45
40089,264,02/23/2009,2009,GEN,Garrulus glandarius,1,159,5
40105,263,02/18/2009,2009,CAN,Garrulus glandarius,1,740,0
40111,263,02/18/2009,2009,CAN,Garrulus glandarius,1,1080,0
40179,269,02/09/2009,2009,CAM,Garrulus glandarius,1,270,15
40213,269,02/09/2009,2009,CAM,Garrulus glandarius,1,1711,45
40220,262,02/04/2009,2009,CAN,Garrulus glandarius,1,1140,5
40261,251,01/28/2009,2009,CAN,Garrulus glandarius,1,1550,35
40367,248,12/24/2008,2008,CAN,Garrulus glandarius,1,124,35
40368,248,12/24/2008,2008,CAN,Garrulus glandarius,1,358,45
40372,248,12/24/2008,2008,CAN,Garrulus glandarius,1,790,45
40373,248,12/24/2008,2008,CAN,Garrulus glandarius,1,962,45
40380,248,12/24/2008,2008,CAN,Garrulus glandarius,2,1660,5
40387,248,12/24/2008,2008,CAN,Garrulus glandarius,1,2280,35
40399,250,12/12/2008,2008,GEN,Garrulus glandarius,2,145,5
40424,207,12/10/2008,2008,CAM,Garrulus glandarius,1,81,45
40425,207,12/10/2008,2008,CAM,Garrulus glandarius,2,80,35
40434,207,12/10/2008,2008,CAM,Garrulus glandarius,2,1320,5
40444,247,12/10/2008,2008,CAN,Garrulus glandarius,1,106,5
40445,247,12/10/2008,2008,CAN,Garrulus glandarius,3,148,25
40450,247,12/10/2008,2008,CAN,Garrulus glandarius,3,320,5
40452,247,12/10/2008,2008,CAN,Garrulus glandarius,1,440,5
40454,247,12/10/2008,2008,CAN,Garrulus glandarius,1,627,15
40455,247,12/10/2008,2008,CAN,Garrulus glandarius,1,660,5
40466,247,12/10/2008,2008,CAN,Garrulus glandarius,1,2080,15
40468,247,12/10/2008,2008,CAN,Garrulus glandarius,3,2200,15
40476,247,12/10/2008,2008,CAN,Garrulus glandarius,1,660,15
40543,201,11/24/2008,2008,GEN,Garrulus glandarius,1,283,5
40544,201,11/24/2008,2008,GEN,Garrulus glandarius,1,383,5
40598,199,11/19/2008,2008,CAM,Garrulus glandarius,1,1340,5
40600,199,11/19/2008,2008,CAM,Garrulus glandarius,1,1420,15
40630,246,11/18/2008,2008,DIL,Garrulus glandarius,1,600,15
40631,246,11/18/2008,2008,DIL,Garrulus glandarius,1,650,5
40634,246,11/18/2008,2008,DIL,Garrulus glandarius,1,740,15
40750,198,11/09/2008,2008,CAM,Garrulus glandarius,4,25,5
40756,198,11/09/2008,2008,CAM,Garrulus glandarius,2,270,5
40760,198,11/09/2008,2008,CAM,Garrulus glandarius,1,500,45
40776,241,11/06/2008,2008,CAN,Garrulus glandarius,1,106,5
40780,241,11/06/2008,2008,CAN,Garrulus glandarius,1,193,5
40798,241,11/06/2008,2008,CAN,Garrulus glandarius,1,1980,5
40801,241,11/06/2008,2008,CAN,Garrulus glandarius,2,2090,15
40820,200,11/03/2008,2008,GEN,Garrulus glandarius,4,221,5
40822,200,11/03/2008,2008,GEN,Garrulus glandarius,2,300,45
40828,200,11/03/2008,2008,GEN,Garrulus glandarius,1,1060,15
40837,245,11/03/2008,2008,DIL,Garrulus glandarius,1,290,5
40843,245,11/03/2008,2008,DIL,Garrulus glandarius,1,460,45
40845,245,11/03/2008,2008,DIL,Garrulus glandarius,2,548,35
40863,245,11/03/2008,2008,DIL,Garrulus glandarius,2,1570,35
40887,179,10/29/2008,2008,DIL,Garrulus glandarius,1,500,5
40897,180,10/29/2008,2008,CAM,Garrulus glandarius,2,30,45
40898,180,10/29/2008,2008,CAM,Garrulus glandarius,1,140,5
41006,192,10/21/2008,2008,GEN,Garrulus glandarius,1,240,35
41026,192,10/21/2008,2008,GEN,Garrulus glandarius,2,2030,45
41063,228,10/17/2008,2008,CAN,Garrulus glandarius,2,105,15
41065,228,10/17/2008,2008,CAN,Garrulus glandarius,1,165,5
41069,228,10/17/2008,2008,CAN,Garrulus glandarius,1,322,25
41075,228,10/17/2008,2008,CAN,Garrulus glandarius,1,525,35
41080,228,10/17/2008,2008,CAN,Garrulus glandarius,1,735,25
41083,228,10/17/2008,2008,CAN,Garrulus glandarius,1,900,25
41090,228,10/17/2008,2008,CAN,Garrulus glandarius,0,1220,35
41144,185,10/08/2008,2008,DIL,Garrulus glandarius,1,410,5
41145,185,10/08/2008,2008,DIL,Garrulus glandarius,1,510,15
41151,185,10/08/2008,2008,DIL,Garrulus glandarius,1,1230,5
41157,185,10/08/2008,2008,DIL,Garrulus glandarius,1,1450,45
41158,191,10/08/2008,2008,GEN,Garrulus glandarius,1,294,5
41183,191,10/08/2008,2008,GEN,Garrulus glandarius,2,2120,35
41186,191,10/08/2008,2008,GEN,Garrulus glandarius,1,2280,25
41260,183,10/07/2008,2008,CAM,Garrulus glandarius,1,680,5
41261,183,10/07/2008,2008,CAM,Garrulus glandarius,2,720,5
41269,183,10/07/2008,2008,CAM,Garrulus glandarius,2,1090,25
41278,183,10/07/2008,2008,CAM,Garrulus glandarius,1,1370,5
41419,220,09/24/2008,2008,CAN,Garrulus glandarius,2,1180,5
41463,173,09/19/2008,2008,CAM,Garrulus glandarius,6,30,5
41471,173,09/19/2008,2008,CAM,Garrulus glandarius,1,610,35
41473,173,09/19/2008,2008,CAM,Garrulus glandarius,1,760,5
41474,173,09/19/2008,2008,CAM,Garrulus glandarius,1,790,5
41476,173,09/19/2008,2008,CAM,Garrulus glandarius,1,780,5
41477,173,09/19/2008,2008,CAM,Garrulus glandarius,1,810,15
41479,173,09/19/2008,2008,CAM,Garrulus glandarius,1,1100,5
41480,173,09/19/2008,2008,CAM,Garrulus glandarius,2,1120,15
41481,173,09/19/2008,2008,CAM,Garrulus glandarius,1,1140,5
41483,173,09/19/2008,2008,CAM,Garrulus glandarius,1,1210,15
41492,173,09/19/2008,2008,CAM,Garrulus glandarius,3,1400,5
41494,173,09/19/2008,2008,CAM,Garrulus glandarius,1,1480,5
41503,173,09/19/2008,2008,CAM,Garrulus glandarius,1,1650,15
41520,173,09/19/2008,2008,CAM,Garrulus glandarius,1,2350,25
41544,171,09/12/2008,2008,DIL,Garrulus glandarius,1,310,15
41568,171,09/12/2008,2008,DIL,Garrulus glandarius,1,1260,5
41574,171,09/12/2008,2008,DIL,Garrulus glandarius,1,1340,35
41587,176,09/12/2008,2008,GEN,Garrulus glandarius,1,1660,35
41599,176,09/12/2008,2008,GEN,Garrulus glandarius,1,2370,5
41715,161,08/29/2008,2008,DIL,Garrulus glandarius,1,1520,15
41717,161,08/29/2008,2008,DIL,Garrulus glandarius,1,1870,5
41748,162,08/20/2008,2008,CAM,Garrulus glandarius,1,120,5
41754,162,08/20/2008,2008,CAM,Garrulus glandarius,1,540,5
41759,162,08/20/2008,2008,CAM,Garrulus glandarius,2,760,5
41761,162,08/20/2008,2008,CAM,Garrulus glandarius,1,930,15
41762,162,08/20/2008,2008,CAM,Garrulus glandarius,1,950,25
41763,162,08/20/2008,2008,CAM,Garrulus glandarius,1,1020,15
41769,162,08/20/2008,2008,CAM,Garrulus glandarius,1,1450,5
41771,162,08/20/2008,2008,CAM,Garrulus glandarius,1,1530,5
41772,162,08/20/2008,2008,CAM,Garrulus glandarius,1,1620,15
41779,162,08/20/2008,2008,CAM,Garrulus glandarius,1,2170,5
41783,162,08/20/2008,2008,CAM,Garrulus glandarius,2,2210,5
41818,165,08/13/2008,2008,GEN,Garrulus glandarius,1,350,5
41837,165,08/13/2008,2008,GEN,Garrulus glandarius,1,2200,5
41838,165,08/13/2008,2008,GEN,Garrulus glandarius,1,2250,35
41849,215,08/11/2008,2008,CAN,Garrulus glandarius,1,1285,15
41855,215,08/11/2008,2008,CAN,Garrulus glandarius,1,2325,5
41975,164,08/01/2008,2008,GEN,Garrulus glandarius,1,367,15
41979,164,08/01/2008,2008,GEN,Garrulus glandarius,1,1290,25
41985,164,08/01/2008,2008,GEN,Garrulus glandarius,1,1990,35
41994,164,08/01/2008,2008,GEN,Garrulus glandarius,2,2280,45
41995,164,08/01/2008,2008,GEN,Garrulus glandarius,1,2390,25
42092,157,07/14/2008,2008,CAN,Garrulus glandarius,1,1800,5
42100,158,07/11/2008,2008,DIL,Garrulus glandarius,1,390,45
42107,158,07/11/2008,2008,DIL,Garrulus glandarius,1,1300,5
42388,155,07/02/2008,2008,GEN,Garrulus glandarius,1,398,25
42390,155,07/02/2008,2008,GEN,Garrulus glandarius,1,505,5
42404,155,07/02/2008,2008,GEN,Garrulus glandarius,3,1800,5
42405,155,07/02/2008,2008,GEN,Garrulus glandarius,1,1860,45
42437,142,07/01/2008,2008,CAM,Garrulus glandarius,1,50,5
42440,142,07/01/2008,2008,CAM,Garrulus glandarius,1,180,5
42442,142,07/01/2008,2008,CAM,Garrulus glandarius,1,320,5
42447,142,07/01/2008,2008,CAM,Garrulus glandarius,1,770,5
42463,142,07/01/2008,2008,CAM,Garrulus glandarius,1,1750,15
42516,129,06/27/2008,2008,DIL,Garrulus glandarius,1,1160,35
42517,129,06/27/2008,2008,DIL,Garrulus glandarius,1,1170,5
42523,129,06/27/2008,2008,DIL,Garrulus glandarius,1,1280,5
42530,129,06/27/2008,2008,DIL,Garrulus glandarius,2,2000,45
42691,135,06/18/2008,2008,CAN,Garrulus glandarius,1,840,45
42697,135,06/18/2008,2008,CAN,Garrulus glandarius,2,1160,45
42707,135,06/18/2008,2008,CAN,Garrulus glandarius,1,1680,35
42713,135,06/18/2008,2008,CAN,Garrulus glandarius,2,2140,5
42861,125,06/16/2008,2008,GEN,Garrulus glandarius,1,160,35
42868,125,06/16/2008,2008,GEN,Garrulus glandarius,1,551,45
42907,119,06/16/2008,2008,CAM,Garrulus glandarius,1,400,15
42927,119,06/16/2008,2008,CAM,Garrulus glandarius,1,1530,45
42943,119,06/16/2008,2008,CAM,Garrulus glandarius,1,2060,5
43030,128,06/10/2008,2008,DIL,Garrulus glandarius,1,63,45
43035,128,06/10/2008,2008,DIL,Garrulus glandarius,1,292,25
43057,128,06/10/2008,2008,DIL,Garrulus glandarius,1,975,15
43253,124,06/05/2008,2008,GEN,Garrulus glandarius,1,1870,25
43257,124,06/05/2008,2008,GEN,Garrulus glandarius,1,1960,15
43298,134,06/04/2008,2008,CAN,Garrulus glandarius,1,371,25
43310,134,06/04/2008,2008,CAN,Garrulus glandarius,1,975,25
43351,134,06/04/2008,2008,CAN,Garrulus glandarius,1,2320,15
43358,134,06/04/2008,2008,CAN,Garrulus glandarius,1,2420,5
43461,118,06/03/2008,2008,CAM,Garrulus glandarius,1,250,15
43465,118,06/03/2008,2008,CAM,Garrulus glandarius,1,450,5
43469,118,06/03/2008,2008,CAM,Garrulus glandarius,2,650,5
43484,118,06/03/2008,2008,CAM,Garrulus glandarius,1,1210,5
43549,98,05/28/2008,2008,DIL,Garrulus glandarius,1,466,35
43557,98,05/28/2008,2008,DIL,Garrulus glandarius,1,690,5
43561,98,05/28/2008,2008,DIL,Garrulus glandarius,1,740,15
43571,98,05/28/2008,2008,DIL,Garrulus glandarius,2,970,15
43577,98,05/28/2008,2008,DIL,Garrulus glandarius,1,1190,15
43584,98,05/28/2008,2008,DIL,Garrulus glandarius,3,1350,25
43589,98,05/28/2008,2008,DIL,Garrulus glandarius,1,1490,5
43667,108,05/26/2008,2008,CAM,Garrulus glandarius,1,180,5
43671,108,05/26/2008,2008,CAM,Garrulus glandarius,2,380,25
43683,108,05/26/2008,2008,CAM,Garrulus glandarius,1,670,5
43684,108,05/26/2008,2008,CAM,Garrulus glandarius,1,700,5
43685,108,05/26/2008,2008,CAM,Garrulus glandarius,2,720,5
43688,108,05/26/2008,2008,CAM,Garrulus glandarius,1,830,5
43746,94,05/21/2008,2008,CAN,Garrulus glandarius,1,220,35
43775,94,05/21/2008,2008,CAN,Garrulus glandarius,2,1240,15
43797,94,05/21/2008,2008,CAN,Garrulus glandarius,2,2030,5
43802,94,05/21/2008,2008,CAN,Garrulus glandarius,1,2210,5
43983,107,05/15/2008,2008,CAM,Garrulus glandarius,2,119,45
43987,107,05/15/2008,2008,CAM,Garrulus glandarius,2,280,45
43988,107,05/15/2008,2008,CAM,Garrulus glandarius,1,300,25
43990,107,05/15/2008,2008,CAM,Garrulus glandarius,1,414,5
43991,107,05/15/2008,2008,CAM,Garrulus glandarius,1,460,5
43996,107,05/15/2008,2008,CAM,Garrulus glandarius,1,512,45
43998,107,05/15/2008,2008,CAM,Garrulus glandarius,2,780,25
44024,107,05/15/2008,2008,CAM,Garrulus glandarius,1,1860,5
44107,99,05/13/2008,2008,GEN,Garrulus glandarius,1,1550,5
44179,97,05/12/2008,2008,DIL,Garrulus glandarius,1,1320,35
44188,97,05/12/2008,2008,DIL,Garrulus glandarius,1,1480,5
44212,93,05/07/2008,2008,CAN,Garrulus glandarius,1,91,25
44215,93,05/07/2008,2008,CAN,Garrulus glandarius,1,155,35
44228,93,05/07/2008,2008,CAN,Garrulus glandarius,1,455,5
44246,93,05/07/2008,2008,CAN,Garrulus glandarius,1,1280,15
44248,93,05/07/2008,2008,CAN,Garrulus glandarius,1,1300,5
44493,90,04/25/2008,2008,DIL,Garrulus glandarius,1,685,45
44497,90,04/25/2008,2008,DIL,Garrulus glandarius,1,790,45
44498,90,04/25/2008,2008,DIL,Garrulus glandarius,1,868,45
44516,90,04/25/2008,2008,DIL,Garrulus glandarius,3,1180,5
44521,90,04/25/2008,2008,DIL,Garrulus glandarius,2,1210,5
44539,90,04/25/2008,2008,DIL,Garrulus glandarius,1,1910,35
44615,72,04/23/2008,2008,CAM,Garrulus glandarius,1,1920,45
44634,86,04/22/2008,2008,CAN,Garrulus glandarius,4,300,25
44643,86,04/22/2008,2008,CAN,Garrulus glandarius,1,580,35
44653,86,04/22/2008,2008,CAN,Garrulus glandarius,1,975,25
44657,86,04/22/2008,2008,CAN,Garrulus glandarius,1,1170,45
44767,89,04/15/2008,2008,DIL,Garrulus glandarius,1,10,45
44802,89,04/15/2008,2008,DIL,Garrulus glandarius,1,960,5
44803,89,04/15/2008,2008,DIL,Garrulus glandarius,1,960,25
44808,89,04/15/2008,2008,DIL,Garrulus glandarius,1,1030,15
44823,89,04/15/2008,2008,DIL,Garrulus glandarius,2,1510,35
44825,89,04/15/2008,2008,DIL,Garrulus glandarius,4,1720,35
44832,89,04/15/2008,2008,DIL,Garrulus glandarius,2,2090,45
44870,71,04/15/2008,2008,CAM,Garrulus glandarius,1,450,5
44872,71,04/15/2008,2008,CAM,Garrulus glandarius,3,630,25
44874,71,04/15/2008,2008,CAM,Garrulus glandarius,1,1220,5
45003,77,04/11/2008,2008,GEN,Garrulus glandarius,2,1250,5
45402,58,03/14/2008,2008,DIL,Garrulus glandarius,1,2020,5
45407,58,03/14/2008,2008,DIL,Garrulus glandarius,1,2090,25
45468,51,03/13/2008,2008,GEN,Garrulus glandarius,1,1660,45
45600,54,03/11/2008,2008,CAN,Garrulus glandarius,1,590,25
45756,57,03/03/2008,2008,DIL,Garrulus glandarius,1,460,25
45765,57,03/03/2008,2008,DIL,Garrulus glandarius,2,540,15
45772,57,03/03/2008,2008,DIL,Garrulus glandarius,2,1010,15
45782,209,01/10/2008,2008,DIL,Garrulus glandarius,1,1720,45
45783,209,01/10/2008,2008,DIL,Garrulus glandarius,1,1900,15
45784,209,01/10/2008,2008,DIL,Garrulus glandarius,2,2000,35
45789,209,01/10/2008,2008,DIL,Garrulus glandarius,1,2050,35
45794,209,01/10/2008,2008,DIL,Garrulus glandarius,2,2130,45
45797,7,12/27/2007,2007,CAM,Garrulus glandarius,1,10,5
45798,7,12/27/2007,2007,CAM,Garrulus glandarius,1,400,45
45857,35,12/18/2007,2007,GEN,Garrulus glandarius,1,300,15
45860,35,12/18/2007,2007,GEN,Garrulus glandarius,2,2000,45
45863,5,12/18/2007,2007,CAM,Garrulus glandarius,1,100,5
45864,5,12/18/2007,2007,CAM,Garrulus glandarius,1,105,5
45869,5,12/18/2007,2007,CAM,Garrulus glandarius,1,1880,5
45870,5,12/18/2007,2007,CAM,Garrulus glandarius,1,2060,5
45871,32,12/15/2007,2007,CAN,Garrulus glandarius,1,350,25
45872,32,12/15/2007,2007,CAN,Garrulus glandarius,1,595,15
45873,32,12/15/2007,2007,CAN,Garrulus glandarius,1,1040,45
45874,32,12/15/2007,2007,CAN,Garrulus glandarius,1,1920,15
45892,42,12/12/2007,2007,DIL,Garrulus glandarius,1,650,5
45940,4,12/07/2007,2007,CAM,Garrulus glandarius,1,660,35
45972,41,11/30/2007,2007,DIL,Garrulus glandarius,2,1770,5
45976,41,11/30/2007,2007,DIL,Garrulus glandarius,2,2130,45
45977,41,11/30/2007,2007,DIL,Garrulus glandarius,1,2130,15
45987,31,11/29/2007,2007,CAN,Garrulus glandarius,4,170,45
45988,31,11/29/2007,2007,CAN,Garrulus glandarius,1,345,5
45989,31,11/29/2007,2007,CAN,Garrulus glandarius,1,345,45
45990,31,11/29/2007,2007,CAN,Garrulus glandarius,1,890,5
45991,31,11/29/2007,2007,CAN,Garrulus glandarius,1,1170,15
45992,31,11/29/2007,2007,CAN,Garrulus glandarius,1,1200,5
45993,31,11/29/2007,2007,CAN,Garrulus glandarius,1,1350,45
45994,31,11/29/2007,2007,CAN,Garrulus glandarius,1,2360,45
46024,30,11/20/2007,2007,CAN,Garrulus glandarius,1,150,45
46025,30,11/20/2007,2007,CAN,Garrulus glandarius,1,1700,45
46039,40,11/15/2007,2007,DIL,Garrulus glandarius,1,1050,15
46046,40,11/15/2007,2007,DIL,Garrulus glandarius,2,2100,25
46048,40,11/15/2007,2007,DIL,Garrulus glandarius,2,2130,45
2303,1532,08/14/2018,2018,DIL,Hippolais polyglotta,1,1325,0
4672,1499,08/16/2017,2017,GEN,Hippolais polyglotta,1,1013,10
4717,1441,08/09/2017,2017,DIL,Hippolais polyglotta,1,0,.
12533,1171,07/29/2015,2015,GEN,Hippolais polyglotta,1,1450,5
12558,1171,07/29/2015,2015,GEN,Hippolais polyglotta,1,1500,5
17413,1038,07/24/2014,2014,DIL,Hippolais polyglotta,1,911,5
17536,1120,07/12/2014,2014,CAM,Hippolais polyglotta,3,2320,15
20775,963,10/05/2013,2013,CAM,Hippolais polyglotta,2,250,15
21545,863,08/07/2013,2013,DIL,Hippolais polyglotta,1,2215,15
22601,959,06/10/2013,2013,CAM,Hippolais polyglotta,1,280,15
22652,959,06/10/2013,2013,CAM,Hippolais polyglotta,1,2300,25
23208,958,05/10/2013,2013,CAM,Hippolais polyglotta,2,950,15
23239,958,05/10/2013,2013,CAM,Hippolais polyglotta,1,1810,25
30241,769,08/26/2011,2011,CAM,Hippolais polyglotta,1,1423,15
33902,510,09/16/2010,2010,CAM,Hippolais polyglotta,1,2070,5
34122,721,08/25/2010,2010,CAM,Hippolais polyglotta,1,1363,25
34135,721,08/25/2010,2010,CAM,Hippolais polyglotta,2,2317,5
34146,721,08/25/2010,2010,CAM,Hippolais polyglotta,2,57,5
34251,719,08/20/2010,2010,DIL,Hippolais polyglotta,2,1150,15
34604,485,07/22/2010,2010,GEN,Hippolais polyglotta,1,610,5
34777,490,07/12/2010,2010,CAM,Hippolais polyglotta,1,914,5
34798,490,07/12/2010,2010,CAM,Hippolais polyglotta,1,1818,5
34808,490,07/12/2010,2010,CAM,Hippolais polyglotta,2,2302,15
35086,478,06/23/2010,2010,CAM,Hippolais polyglotta,1,1013,15
35096,478,06/23/2010,2010,CAM,Hippolais polyglotta,1,1371,15
35119,478,06/23/2010,2010,CAM,Hippolais polyglotta,1,2333,15
35805,466,05/18/2010,2010,CAM,Hippolais polyglotta,2,1032,5
35822,466,05/18/2010,2010,CAM,Hippolais polyglotta,2,1777,15
1362,1747,01/09/2019,2019,CAM,Lanius excubitor,1,0,.
4020,1485,10/27/2017,2017,GEN,Lanius excubitor,1,320,30
4055,1485,10/27/2017,2017,GEN,Lanius excubitor,3,2300,30
24952,705,10/29/2012,2012,GEN,Lanius excubitor,1,660,15
25692,688,08/23/2012,2012,CAN,Lanius excubitor,1,1,45
33132,545,01/11/2011,2011,CAN,Lanius excubitor,1,218,45
40405,250,12/12/2008,2008,GEN,Lanius excubitor,1,564,15
40435,207,12/10/2008,2008,CAM,Lanius excubitor,1,1460,25
2029,1594,09/25/2018,2018,GEN,Lanius senator,1,950,0
31663,748,06/10/2011,2011,CAN,Lanius senator,1,2500,5
61,1680,12/18/2019,2019,DIL,Lophophanes cristatus,1,0,.
129,1696,11/27/2019,2019,DIL,Lophophanes cristatus,1,0,.
1753,1584,10/25/2018,2018,GEN,Lophophanes cristatus,1,1043,10
1802,1569,10/23/2018,2018,CAM,Lophophanes cristatus,2,2917,0
2622,1570,07/30/2018,2018,GEN,Lophophanes cristatus,2,2285,10
3614,1451,01/31/2018,2018,DIL,Lophophanes cristatus,3,0,.
3618,1451,01/31/2018,2018,DIL,Lophophanes cristatus,2,10,.
4387,1442,09/05/2017,2017,DIL,Lophophanes cristatus,2,10,.
5186,1444,06/29/2017,2017,GEN,Lophophanes cristatus,2,0,.
10976,1253,11/20/2015,2015,CAM,Lophophanes cristatus,2,440,25
11389,1252,10/20/2015,2015,CAM,Lophophanes cristatus,1,1220,25
11403,1252,10/20/2015,2015,CAM,Lophophanes cristatus,1,1490,15
11985,1179,09/10/2015,2015,CAN,Lophophanes cristatus,1,651,5
12095,1192,08/19/2015,2015,GEN,Lophophanes cristatus,1,149,5
12900,1249,07/10/2015,2015,CAM,Lophophanes cristatus,2,1400,15
13416,1248,06/08/2015,2015,CAM,Lophophanes cristatus,2,660,5
13432,1248,06/08/2015,2015,CAM,Lophophanes cristatus,2,2120,25
14259,1254,05/10/2015,2015,CAM,Lophophanes cristatus,1,1620,15
14266,1254,05/10/2015,2015,CAM,Lophophanes cristatus,2,560,15
14273,1254,05/10/2015,2015,CAM,Lophophanes cristatus,2,360,25
14862,1246,04/08/2015,2015,CAM,Lophophanes cristatus,2,1160,5
14877,1246,04/08/2015,2015,CAM,Lophophanes cristatus,3,230,5
15621,1123,12/06/2014,2014,CAM,Lophophanes cristatus,1,1380,15
15627,1123,12/06/2014,2014,CAM,Lophophanes cristatus,2,350,25
